refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon
2024,X,Spain,16,Meat & fish preparations,27333881.5311247,Europe,40.0,-4.0
2024,X,Kuwait,15,Fats & oils,8035.868609300001,Middle East,0.0,0.0
2024,X,Poland,12,Oil seeds & misc grains,1301615.8808639,Europe,52.0,20.0
2024,X,Romania,17,Sugars & confectionery,1647704.892988,Europe,45.9,24.9
2024,X,France,17,Sugars & confectionery,25905805.398571,Europe,46.2,2.2
2024,X,Ukraine,15,Fats & oils,447.7137098,Europe/Asia,48.4,31.2
2024,X,Burkina Faso,19,"Cereal, flour & bakery",12221009.533992,Other,0.0,0.0
2024,X,Ecuador,17,Sugars & confectionery,8830.3617962,Americas,0.0,0.0
2024,X,Belgium,11,Milling products,473469.67573149997,Europe,50.5,4.5
2024,X,Denmark,19,"Cereal, flour & bakery",6463323.9815004,Europe,56.0,10.0
2024,X,South Africa,14,Vegetable plaiting materials,92.9403013,Africa,-30.6,22.9
2024,X,Congo,13,"Lac, gums & resins",4373.2076801,Other,0.0,0.0
2024,X,Uruguay,17,Sugars & confectionery,53505.835145000005,Americas,0.0,0.0
2024,X,Qatar,16,Meat & fish preparations,2973.1017106,Middle East,0.0,0.0
2024,X,Angola,17,Sugars & confectionery,1802.8485062,Africa,0.0,0.0
2024,X,Luxembourg,17,Sugars & confectionery,9441.9714123,Europe,49.6,6.1
2024,X,Israel,12,Oil seeds & misc grains,59.9618719,Middle East,31.0,34.9
2024,X,Honduras,19,"Cereal, flour & bakery",254888.24680269998,Americas,0.0,0.0
2024,X,Tunisia,17,Sugars & confectionery,8.9938653,Africa,0.0,0.0
2024,X,Albania,20,Vegetable preparations,38045.706619200006,Europe,0.0,0.0
2024,X,Denmark,12,Oil seeds & misc grains,225107.2625473,Europe,56.0,10.0
2024,X,Sweden,12,Oil seeds & misc grains,379206.8653639,Europe,63.0,16.0
2024,X,Chad,15,Fats & oils,25613.6447763,Other,0.0,0.0
2024,X,New Zealand,20,Vegetable preparations,54.9649723,Oceania,-40.9,174.9
2024,X,Gambia,19,"Cereal, flour & bakery",11179936.2897705,Other,0.0,0.0
2024,X,Thailand,12,Oil seeds & misc grains,52987.1658302,Asia,0.0,0.0
2024,X,Philippines,15,Fats & oils,6120104.1379758,Asia,0.0,0.0
2024,X,Brazil,19,"Cereal, flour & bakery",9599046.7325361,Americas,-14.2,-51.9
2024,X,Angola,19,"Cereal, flour & bakery",18312015.2520102,Africa,0.0,0.0
2024,X,Egypt,19,"Cereal, flour & bakery",294990.6401806,Africa,26.8,30.8
2024,X,Equatorial Guinea,19,"Cereal, flour & bakery",403136.5854439,Other,0.0,0.0
2024,X,Japan,11,Milling products,52336.5818745,Asia,36.2,138.3
2024,X,Barbados,15,Fats & oils,793.493253,Other,0.0,0.0
2024,X,Belgium,16,Meat & fish preparations,13980654.94966,Europe,50.5,4.5
2024,X,Saudi Arabia,15,Fats & oils,21977.9663663,Middle East,23.9,45.1
2024,X,Rwanda,19,"Cereal, flour & bakery",44761.41872930001,Africa,0.0,0.0
2024,X,Jordan,12,Oil seeds & misc grains,50136.9858185,Middle East,0.0,0.0
2024,X,Ukraine,20,Vegetable preparations,272183.20325350005,Europe/Asia,48.4,31.2
2024,X,Italy,11,Milling products,2686978.2875817,Europe,41.9,12.5
2024,X,Kuwait,13,"Lac, gums & resins",3409.8226105999997,Middle East,0.0,0.0
2024,X,Greece,20,Vegetable preparations,861099.1634553,Europe,39.1,21.8
2024,X,Latvia,18,Cocoa & chocolate,8261.7244087,Europe,0.0,0.0
2024,X,Hungary,14,Vegetable plaiting materials,758.5158791,Europe,47.2,19.5
2024,X,Netherlands,19,"Cereal, flour & bakery",69961890.3223079,Europe,52.1,5.3
2024,X,Mexico,17,Sugars & confectionery,39.9742735,Americas,23.6,-102.6
2024,X,France,11,Milling products,440106.9790278,Europe,46.2,2.2
2024,X,Hong Kong,16,Meat & fish preparations,985327.8396703,Asia,22.3,114.2
2024,X,Latvia,20,Vegetable preparations,3046.0553368,Europe,0.0,0.0
2024,X,Lebanon,17,Sugars & confectionery,404808.51831980003,Middle East,0.0,0.0
2024,X,Rep. of Korea,18,Cocoa & chocolate,3278.906057,Asia,35.9,127.8
2024,X,Qatar,11,Milling products,74.95257070000001,Middle East,0.0,0.0
2024,X,Bahrain,16,Meat & fish preparations,63282.59236739999,Middle East,0.0,0.0
2024,X,Lebanon,13,"Lac, gums & resins",20002.2280885,Middle East,0.0,0.0
2024,X,Mauritania,19,"Cereal, flour & bakery",12692681.3581169,Other,0.0,0.0
2024,X,Finland,20,Vegetable preparations,551205.0393927,Europe,64.0,26.0
2024,X,Japan,18,Cocoa & chocolate,13424.4283761,Asia,36.2,138.3
2024,X,Montenegro,17,Sugars & confectionery,60543.3413109,Europe,0.0,0.0
2024,X,Bahrain,17,Sugars & confectionery,27.9824531,Middle East,0.0,0.0
2024,X,Denmark,15,Fats & oils,399932.6319576,Europe,56.0,10.0
2024,X,Slovakia,17,Sugars & confectionery,15.9897094,Europe,48.7,19.7
2024,X,Latvia,17,Sugars & confectionery,179.8846924,Europe,0.0,0.0
2024,X,Oman,19,"Cereal, flour & bakery",6849295.5280365,Middle East,0.0,0.0
2024,X,Sweden,18,Cocoa & chocolate,1066623.9300941,Europe,63.0,16.0
2024,X,Kyrgyzstan,20,Vegetable preparations,453723.28484,Other,0.0,0.0
2024,X,Belarus,20,Vegetable preparations,81482.97096030001,Europe/Asia,0.0,0.0
2024,X,Argentina,19,"Cereal, flour & bakery",2453177.575702,Americas,-38.4,-63.6
2024,X,Austria,15,Fats & oils,100562.7881867,Europe,47.5,14.6
2024,X,Denmark,20,Vegetable preparations,191190.9191549,Europe,56.0,10.0
2024,X,Bulgaria,18,Cocoa & chocolate,37087.3184493,Europe,42.7,25.5
2024,X,Greece,15,Fats & oils,5097.7451959,Europe,39.1,21.8
2024,X,United Arab Emirates,19,"Cereal, flour & bakery",53105486.6208671,Middle East,23.4,53.8
2024,X,Rep. of Korea,19,"Cereal, flour & bakery",5527573.4850497,Asia,35.9,127.8
2024,X,Qatar,15,Fats & oils,3783.5836836,Middle East,0.0,0.0
2024,X,Iraq,19,"Cereal, flour & bakery",40710595.114935905,Middle East,0.0,0.0
2024,X,Mauritius,11,Milling products,1.9989445000000001,Other,0.0,0.0
2024,X,Singapore,18,Cocoa & chocolate,67370.9813868,Asia,1.3,103.8
2024,X,Egypt,12,Oil seeds & misc grains,147806.6208416,Africa,26.8,30.8
2024,X,Romania,11,Milling products,269.8279619,Europe,45.9,24.9
2024,X,Türkiye,13,"Lac, gums & resins",946338.73558,Middle East,39.0,35.0
2024,X,South Africa,20,Vegetable preparations,840.4633706000001,Africa,-30.6,22.9
2024,X,Congo,17,Sugars & confectionery,60569.3248195,Other,0.0,0.0
2024,X,Singapore,19,"Cereal, flour & bakery",12950496.7355232,Asia,1.3,103.8
2024,X,Switzerland,13,"Lac, gums & resins",206360.2331098,Europe,46.8,8.2
2024,X,Luxembourg,20,Vegetable preparations,21139.5019402,Europe,49.6,6.1
2024,X,"China, Macao SAR",19,"Cereal, flour & bakery",27.9824531,Other,0.0,0.0
2024,X,Austria,12,Oil seeds & misc grains,204737.26929599998,Europe,47.5,14.6
2024,X,Singapore,15,Fats & oils,13628.2976326,Asia,1.3,103.8
2024,X,Sweden,16,Meat & fish preparations,20756720.237279598,Europe,63.0,16.0
2024,X,Germany,20,Vegetable preparations,6738413.3296718,Europe,51.2,10.5
2024,X,Cyprus,20,Vegetable preparations,264036.40476570005,Europe,0.0,0.0
2024,X,Croatia,18,Cocoa & chocolate,1428516.8513427002,Europe,45.1,15.2
2024,X,Morocco,17,Sugars & confectionery,117182.17618380001,Africa,31.8,-7.1
2024,X,Estonia,12,Oil seeds & misc grains,684.5632423000001,Europe,0.0,0.0
2024,X,Lithuania,16,Meat & fish preparations,290670.39852830005,Europe,0.0,0.0
2024,X,Malaysia,20,Vegetable preparations,96401.44461779999,Asia,4.2,108.0
2024,X,United Arab Emirates,17,Sugars & confectionery,332254.8453672,Middle East,23.4,53.8
2024,X,Lithuania,17,Sugars & confectionery,2139.6341841,Europe,0.0,0.0
2024,X,El Salvador,19,"Cereal, flour & bakery",4580444.2550951,Americas,0.0,0.0
2024,X,United States,11,Milling products,7543831.0474135,Americas,39.5,-98.4
2024,X,Cambodia,13,"Lac, gums & resins",5546.458839600001,Other,0.0,0.0
2024,X,Finland,14,Vegetable plaiting materials,169330.8775879,Europe,64.0,26.0
2024,X,Denmark,14,Vegetable plaiting materials,43672.1140058,Europe,56.0,10.0
2024,X,Montenegro,19,"Cereal, flour & bakery",3769.5929187,Europe,0.0,0.0
2024,X,Poland,15,Fats & oils,673795.7620184,Europe,52.0,20.0
2024,X,Cote d'Ivoire,19,"Cereal, flour & bakery",26705158.988092203,Africa,0.0,0.0
2024,X,Indonesia,20,Vegetable preparations,9.9937992,Asia,0.0,0.0
2024,X,Sierra Leone,19,"Cereal, flour & bakery",1787012.9408117,Other,0.0,0.0
2024,X,Hungary,16,Meat & fish preparations,190452.3908742,Europe,47.2,19.5
2024,X,Cambodia,18,Cocoa & chocolate,7.9948547,Other,0.0,0.0
2024,X,Slovakia,11,Milling products,7.9948547,Europe,48.7,19.7
2024,X,Italy,12,Oil seeds & misc grains,1066202.1989696,Europe,41.9,12.5
2024,X,Croatia,13,"Lac, gums & resins",3764.5960191000004,Europe,45.1,15.2
2024,X,Iran,19,"Cereal, flour & bakery",1693431.694808,Middle East,0.0,0.0
2024,X,Romania,19,"Cereal, flour & bakery",6834209.1605837,Europe,45.9,24.9
2024,X,Benin,15,Fats & oils,649.5849451,Other,0.0,0.0
2024,X,Azerbaijan,17,Sugars & confectionery,6021.1550686,Other,0.0,0.0
2024,X,Bulgaria,16,Meat & fish preparations,202345.7967272,Europe,42.7,25.5
2024,X,Israel,15,Fats & oils,27804.2460437,Middle East,31.0,34.9
2024,X,Falkland Isds (Malvinas),16,Meat & fish preparations,124720.3620873,Other,0.0,0.0
2024,X,Tanzania,11,Milling products,1.9989445000000001,Africa,0.0,0.0
2024,X,Afghanistan,19,"Cereal, flour & bakery",597176.6855999,Other,0.0,0.0
2024,X,Paraguay,18,Cocoa & chocolate,2.9979551,Americas,0.0,0.0
2024,X,Sri Lanka,18,Cocoa & chocolate,799.4891632,Asia,0.0,0.0
2024,X,Russia,17,Sugars & confectionery,27908.180078100002,Europe/Asia,61.5,105.0
2024,X,Finland,19,"Cereal, flour & bakery",401040.9234223,Europe,64.0,26.0
2024,X,Belgium,19,"Cereal, flour & bakery",8277346.6760922,Europe,50.5,4.5
2024,X,Kazakhstan,19,"Cereal, flour & bakery",24929.0824573,Other,0.0,0.0
2024,X,Ghana,19,"Cereal, flour & bakery",16759569.5328887,Africa,0.0,0.0
2024,X,Canada,11,Milling products,33836.3948454,Americas,56.1,-106.3
2024,X,Ukraine,13,"Lac, gums & resins",258328.0498876,Europe/Asia,48.4,31.2
2024,X,Saudi Arabia,11,Milling products,3718.6258354,Middle East,23.9,45.1
2024,X,Belgium,17,Sugars & confectionery,4197621.6979963,Europe,50.5,4.5
2024,X,South Africa,18,Cocoa & chocolate,2047727.4672918,Africa,-30.6,22.9
2024,X,Czechia,14,Vegetable plaiting materials,13141.608659900001,Europe,49.8,15.5
2024,X,Lithuania,15,Fats & oils,1040.3356614,Europe,0.0,0.0
2024,X,China,16,Meat & fish preparations,1802856.8242097,Asia,35.9,104.2
2024,X,Sweden,13,"Lac, gums & resins",7870.9746157,Europe,63.0,16.0
2024,X,Jordan,17,Sugars & confectionery,20045.2003171,Middle East,0.0,0.0
2024,X,Norway,16,Meat & fish preparations,1.9989445000000001,Europe,60.5,8.5
2024,X,France,20,Vegetable preparations,3995210.9434209,Europe,46.2,2.2
2024,X,Dem. Rep. of the Congo,18,Cocoa & chocolate,399.7445816,Other,0.0,0.0
2024,X,France,18,Cocoa & chocolate,1156307.6645806,Europe,46.2,2.2
2024,X,India,17,Sugars & confectionery,137527.1849371,Asia,20.6,78.9
2024,X,Guinea-Bissau,19,"Cereal, flour & bakery",272357.0920357,Other,0.0,0.0
2024,X,Estonia,16,Meat & fish preparations,40807.9432292,Europe,0.0,0.0
2024,X,Dominican Republic,19,"Cereal, flour & bakery",6454248.7762403,Americas,0.0,0.0
2024,X,Cabo Verde,19,"Cereal, flour & bakery",70080.25196899999,Other,0.0,0.0
2024,X,Lithuania,19,"Cereal, flour & bakery",533147.5700971,Europe,0.0,0.0
2024,X,China,13,"Lac, gums & resins",6947.5638197,Asia,35.9,104.2
2024,X,Latvia,16,Meat & fish preparations,24344.4553604,Europe,0.0,0.0
2024,X,Japan,12,Oil seeds & misc grains,944712.7738111,Asia,36.2,138.3
2024,X,Estonia,13,"Lac, gums & resins",127268.7356416,Europe,0.0,0.0
2024,X,Israel,16,Meat & fish preparations,46397.3742974,Middle East,31.0,34.9
2024,X,Philippines,11,Milling products,869.4448343,Asia,0.0,0.0
2024,X,Sweden,17,Sugars & confectionery,1002128.1122937001,Europe,63.0,16.0
2024,X,Netherlands,14,Vegetable plaiting materials,183527.812608,Europe,52.1,5.3
2024,X,Hungary,19,"Cereal, flour & bakery",2482.4148489,Europe,47.2,19.5
2024,X,Slovenia,12,Oil seeds & misc grains,26508.0741086,Europe,46.2,14.8
2024,X,Iraq,13,"Lac, gums & resins",4315.2447527,Middle East,0.0,0.0
2024,X,Finland,16,Meat & fish preparations,9629288.422255602,Europe,64.0,26.0
2024,X,Bahrain,15,Fats & oils,199.8722908,Middle East,0.0,0.0
2024,X,Qatar,20,Vegetable preparations,16886.2180039,Middle East,0.0,0.0
2024,X,Czechia,12,Oil seeds & misc grains,144481.7446009,Europe,49.8,15.5
2024,X,Poland,17,Sugars & confectionery,15222916.7300819,Europe,52.0,20.0
2024,X,Finland,15,Fats & oils,557.6436544,Europe,64.0,26.0
2024,X,Uruguay,20,Vegetable preparations,22.985553499999998,Americas,0.0,0.0
2024,X,Jamaica,19,"Cereal, flour & bakery",2719991.2077765,Americas,0.0,0.0
2024,X,Guatemala,19,"Cereal, flour & bakery",9491720.2640344,Americas,0.0,0.0
2024,X,Croatia,14,Vegetable plaiting materials,22.985553499999998,Europe,45.1,15.2
2024,X,Norway,14,Vegetable plaiting materials,177.8866712,Europe,60.5,8.5
2024,X,Hungary,15,Fats & oils,5488.4949889,Europe,47.2,19.5
2024,X,Sri Lanka,19,"Cereal, flour & bakery",79.948547,Asia,0.0,0.0
2024,X,Malta,20,Vegetable preparations,245241.4062,Europe,0.0,0.0
2024,X,Türkiye,18,Cocoa & chocolate,32390.317768900004,Middle East,39.0,35.0
2024,X,Rep. of Korea,12,Oil seeds & misc grains,637590.8801577,Asia,35.9,127.8
2024,X,Venezuela,19,"Cereal, flour & bakery",29.980474299999997,Americas,0.0,0.0
2024,X,Georgia,17,Sugars & confectionery,9730.7870387,Other,0.0,0.0
2024,X,Philippines,18,Cocoa & chocolate,282284.7534101,Asia,0.0,0.0
2024,X,Slovakia,13,"Lac, gums & resins",159.89801730000002,Europe,48.7,19.7
2024,X,Austria,14,Vegetable plaiting materials,171690.3707379,Europe,47.5,14.6
2024,X,Latvia,13,"Lac, gums & resins",76106.4039372,Europe,0.0,0.0
2024,X,India,12,Oil seeds & misc grains,1579021.7490334,Asia,20.6,78.9
2024,X,Estonia,14,Vegetable plaiting materials,409.7383808,Europe,0.0,0.0
2024,X,Sri Lanka,12,Oil seeds & misc grains,39214.959889699996,Asia,0.0,0.0
2024,X,Lithuania,12,Oil seeds & misc grains,2297.5332569,Europe,0.0,0.0
2024,X,France,19,"Cereal, flour & bakery",70970032.5947494,Europe,46.2,2.2
2024,X,Singapore,16,Meat & fish preparations,152516.6141996,Asia,1.3,103.8
2024,X,Trinidad and Tobago,19,"Cereal, flour & bakery",135404.5403963,Americas,0.0,0.0
2024,X,Costa Rica,19,"Cereal, flour & bakery",1851260.9162698,Americas,0.0,0.0
2024,X,Bulgaria,13,"Lac, gums & resins",142184.21134399998,Europe,42.7,25.5
2024,X,Kuwait,18,Cocoa & chocolate,2877.1625308999996,Middle East,0.0,0.0
2024,X,Serbia,13,"Lac, gums & resins",222802.73436960002,Europe,0.0,0.0
2024,X,Panama,18,Cocoa & chocolate,50.9670833,Americas,0.0,0.0
2024,X,Afghanistan,18,Cocoa & chocolate,204.8691904,Other,0.0,0.0
2024,X,United Kingdom,19,"Cereal, flour & bakery",835272378.5801263,Europe,55.4,-3.4
2024,X,Egypt,17,Sugars & confectionery,286838.8447932,Africa,26.8,30.8
2024,X,Libya,19,"Cereal, flour & bakery",1277870.0433653,Africa,0.0,0.0
2024,X,Pakistan,13,"Lac, gums & resins",2076.6743570999997,Asia,0.0,0.0
2024,X,Rep. of Korea,16,Meat & fish preparations,5931584.5131508,Asia,35.9,127.8
2024,X,Greece,11,Milling products,24888.1082499,Europe,39.1,21.8
2024,X,Kenya,13,"Lac, gums & resins",143666.264805,Africa,0.0,0.0
2024,X,Angola,12,Oil seeds & misc grains,5711.3528332000005,Africa,0.0,0.0
2024,X,Ukraine,18,Cocoa & chocolate,325.7919448,Europe/Asia,48.4,31.2
2024,X,Thailand,16,Meat & fish preparations,82369.4045146,Asia,0.0,0.0
2024,X,Greece,16,Meat & fish preparations,15926.829900100001,Europe,39.1,21.8
2024,X,Latvia,15,Fats & oils,1215.2243775,Europe,0.0,0.0
2024,X,Israel,13,"Lac, gums & resins",103529.89306379999,Middle East,31.0,34.9
2024,X,Australia,11,Milling products,18987.875935699998,Oceania,-25.3,133.8
2024,X,Finland,11,Milling products,269.8279619,Europe,64.0,26.0
2024,X,Malta,17,Sugars & confectionery,16244.6269902,Europe,0.0,0.0
2024,X,Zambia,17,Sugars & confectionery,226.85481,Africa,0.0,0.0
2024,X,United Kingdom,14,Vegetable plaiting materials,288017.0928523,Europe,55.4,-3.4
2024,X,Albania,13,"Lac, gums & resins",7670.102391,Europe,0.0,0.0
2024,X,Hungary,18,Cocoa & chocolate,1494.0462047,Europe,47.2,19.5
2024,X,South Africa,17,Sugars & confectionery,38430.461425299996,Africa,-30.6,22.9
2024,X,Uganda,19,"Cereal, flour & bakery",210923.3192815,Africa,0.0,0.0
2024,X,Czechia,15,Fats & oils,5037.783324,Europe,49.8,15.5
2024,X,"China, Macao SAR",16,Meat & fish preparations,25485.726177800003,Other,0.0,0.0
2024,X,Algeria,11,Milling products,4.9968996,Africa,0.0,0.0
2024,X,Jordan,19,"Cereal, flour & bakery",2815526.2055151,Middle East,0.0,0.0
2024,X,Morocco,13,"Lac, gums & resins",88471.5080641,Africa,31.8,-7.1
2024,X,Portugal,18,Cocoa & chocolate,582417.1100258,Europe,39.4,-8.2
2024,X,Mexico,15,Fats & oils,4.9968996,Americas,23.6,-102.6
2024,X,United Arab Emirates,13,"Lac, gums & resins",163698.4733678,Middle East,23.4,53.8
2024,X,Ukraine,11,Milling products,430.7249898,Europe/Asia,48.4,31.2
2024,X,Russia,12,Oil seeds & misc grains,21989.95911,Europe/Asia,61.5,105.0
2024,X,Finland,13,"Lac, gums & resins",89310.9724241,Europe,64.0,26.0
2024,X,New Zealand,17,Sugars & confectionery,4063.4054447,Oceania,-40.9,174.9
2024,X,Germany,14,Vegetable plaiting materials,718022.5217235001,Europe,51.2,10.5
2024,X,Peru,19,"Cereal, flour & bakery",3489546.8243223,Americas,0.0,0.0
2024,X,Luxembourg,15,Fats & oils,596.6189173,Europe,49.6,6.1
2024,X,Ethiopia,15,Fats & oils,22129.8695289,Africa,0.0,0.0
2024,X,Spain,14,Vegetable plaiting materials,379420.72934290004,Europe,40.0,-4.0
2024,X,Malta,13,"Lac, gums & resins",58.961938,Europe,0.0,0.0
2024,X,Mexico,19,"Cereal, flour & bakery",2428044.6239882,Americas,23.6,-102.6
2024,X,Malta,15,Fats & oils,10600.231872999999,Europe,0.0,0.0
2024,X,France,14,Vegetable plaiting materials,2247706.7750249,Europe,46.2,2.2
2024,X,Gibraltar,19,"Cereal, flour & bakery",116254.7684221,Europe,0.0,0.0
2024,X,Gibraltar,17,Sugars & confectionery,645.5879794,Europe,0.0,0.0
2024,X,Sri Lanka,13,"Lac, gums & resins",4237.2942269,Asia,0.0,0.0
2024,X,Pakistan,19,"Cereal, flour & bakery",2324796.5507067,Asia,0.0,0.0
2024,X,Portugal,19,"Cereal, flour & bakery",4975652.9029298,Europe,39.4,-8.2
2024,X,Canada,15,Fats & oils,37.975329,Americas,56.1,-106.3
2024,X,China,17,Sugars & confectionery,254.8372631,Asia,35.9,104.2
2024,X,Rep. of Korea,20,Vegetable preparations,202804.5032468,Asia,35.9,127.8
2024,X,Bahrain,18,Cocoa & chocolate,91914.3100274,Middle East,0.0,0.0
2024,X,Russia,13,"Lac, gums & resins",772516.7255127,Europe/Asia,61.5,105.0
2024,X,Armenia,17,Sugars & confectionery,13780.2007952,Other,0.0,0.0
2024,X,Latvia,12,Oil seeds & misc grains,7203.4000934,Europe,0.0,0.0
2024,X,Bolivia,13,"Lac, gums & resins",84668.93671600001,Americas,0.0,0.0
2024,X,Netherlands,20,Vegetable preparations,3802326.1057705,Europe,52.1,5.3
2024,X,Belgium,18,Cocoa & chocolate,603376.7263503,Europe,50.5,4.5
2024,X,Saint Vincent and the Grenadines,19,"Cereal, flour & bakery",142630.9260432,Other,0.0,0.0
2024,X,Brazil,12,Oil seeds & misc grains,956132.4815223999,Americas,-14.2,-51.9
2024,X,Poland,14,Vegetable plaiting materials,20514.9005698,Europe,52.0,20.0
2024,X,Cameroon,19,"Cereal, flour & bakery",2525155.615423,Africa,0.0,0.0
2024,X,Libya,15,Fats & oils,241.84550879999998,Africa,0.0,0.0
2024,X,Central African Rep.,19,"Cereal, flour & bakery",319035.2871048,Other,0.0,0.0
2024,X,Mexico,16,Meat & fish preparations,32.9793527,Americas,23.6,-102.6
2024,X,Belgium,14,Vegetable plaiting materials,2313.5229663,Europe,50.5,4.5
2024,X,Ecuador,19,"Cereal, flour & bakery",1918552.9490435,Americas,0.0,0.0
2024,X,Mexico,12,Oil seeds & misc grains,1863437.1418390002,Americas,23.6,-102.6
2024,X,Vietnam,18,Cocoa & chocolate,32.9793527,Asia,0.0,0.0
2024,X,United Arab Emirates,11,Milling products,157038.7261639,Middle East,23.4,53.8
2024,X,Thailand,18,Cocoa & chocolate,137660.1004352,Asia,0.0,0.0
2024,X,Indonesia,12,Oil seeds & misc grains,102094.8097204,Asia,0.0,0.0
2024,X,Denmark,18,Cocoa & chocolate,389148.51750320004,Europe,56.0,10.0
2024,X,Netherlands,18,Cocoa & chocolate,2706442.8586909003,Europe,52.1,5.3
2024,X,Slovenia,20,Vegetable preparations,3797.5753718,Europe,46.2,14.8
2024,X,Jamaica,15,Fats & oils,75421.84069489999,Americas,0.0,0.0
2024,X,Somalia,19,"Cereal, flour & bakery",264174.3171634,Other,0.0,0.0
2024,X,Croatia,15,Fats & oils,6580.7976675,Europe,45.1,15.2
2024,X,South Africa,11,Milling products,134.91351930000002,Africa,-30.6,22.9
2024,X,United Arab Emirates,12,Oil seeds & misc grains,133351.8506033,Middle East,23.4,53.8
2024,X,Argentina,12,Oil seeds & misc grains,68764.0924355,Americas,-38.4,-63.6
2024,X,Uzbekistan,20,Vegetable preparations,639287.7966083001,Other,0.0,0.0
2024,X,Philippines,13,"Lac, gums & resins",2897.1501293,Asia,0.0,0.0
2024,X,Cambodia,19,"Cereal, flour & bakery",2495934.2746898,Other,0.0,0.0
2024,X,Togo,19,"Cereal, flour & bakery",15426756.572090501,Other,0.0,0.0
2024,X,Italy,19,"Cereal, flour & bakery",4694434.468689701,Europe,41.9,12.5
2024,X,Hong Kong,20,Vegetable preparations,16535.4415611,Asia,22.3,114.2
2024,X,Estonia,19,"Cereal, flour & bakery",226.85481,Europe,0.0,0.0
2024,X,Greece,13,"Lac, gums & resins",561851.2414494,Europe,39.1,21.8
2024,X,Singapore,20,Vegetable preparations,174282.7155314,Asia,1.3,103.8
2024,X,Germany,16,Meat & fish preparations,37542166.247985706,Europe,51.2,10.5
2024,X,Benin,19,"Cereal, flour & bakery",2527587.0631886,Other,0.0,0.0
2024,X,Brazil,20,Vegetable preparations,19521.535026,Americas,-14.2,-51.9
2024,X,Azerbaijan,13,"Lac, gums & resins",13605.3130024,Other,0.0,0.0
2024,X,Saudi Arabia,16,Meat & fish preparations,57419.3363716,Middle East,23.9,45.1
2024,X,Kuwait,20,Vegetable preparations,52160.6941478,Middle East,0.0,0.0
2024,X,Kyrgyzstan,13,"Lac, gums & resins",94570.61365849999,Other,0.0,0.0
2024,X,China,18,Cocoa & chocolate,5513.479486900001,Asia,35.9,104.2
2024,X,Lithuania,18,Cocoa & chocolate,102622.4729005,Europe,0.0,0.0
2024,X,Hong Kong,13,"Lac, gums & resins",2687.2840393,Asia,22.3,114.2
2024,X,Slovakia,12,Oil seeds & misc grains,1280.1822257000001,Europe,48.7,19.7
2024,X,Israel,19,"Cereal, flour & bakery",20933616.2842135,Middle East,31.0,34.9
2024,X,Saudi Arabia,18,Cocoa & chocolate,535458.0941849999,Middle East,23.9,45.1
2024,X,Nigeria,11,Milling products,10450.3267316,Africa,9.1,8.7
2024,X,Bosnia and Herzegovina,20,Vegetable preparations,430034.4103349,Europe,0.0,0.0
2024,X,Fr. South Antarctic Terr.,20,Vegetable preparations,59283.1457603,Other,0.0,0.0
2024,X,Greece,14,Vegetable plaiting materials,403.7424706,Europe,39.1,21.8
2024,X,United Kingdom,13,"Lac, gums & resins",7000071.253622999,Europe,55.4,-3.4
2024,X,Spain,17,Sugars & confectionery,1207841.7584135,Europe,40.0,-4.0
2024,X,Colombia,18,Cocoa & chocolate,39.9742735,Americas,0.0,0.0
2024,X,Ghana,16,Meat & fish preparations,281150.47751349997,Africa,0.0,0.0
2024,X,United States,17,Sugars & confectionery,7575662.7215941,Americas,39.5,-98.4
2024,X,Romania,20,Vegetable preparations,3812604.5426644003,Europe,45.9,24.9
2024,X,Australia,12,Oil seeds & misc grains,6631530.5769909,Oceania,-25.3,133.8
2024,X,Bolivia,17,Sugars & confectionery,17.9886539,Americas,0.0,0.0
2024,X,Vietnam,17,Sugars & confectionery,10642.205091,Asia,0.0,0.0
2024,X,Iceland,19,"Cereal, flour & bakery",375204.42080170003,Europe,0.0,0.0
2024,X,Kenya,19,"Cereal, flour & bakery",549257.283568,Africa,0.0,0.0
2024,X,Norway,11,Milling products,311949.8108874,Europe,60.5,8.5
2024,X,Georgia,20,Vegetable preparations,244181.0829402,Other,0.0,0.0
2024,X,Hungary,11,Milling products,1231.2140869,Europe,47.2,19.5
2024,X,Canada,13,"Lac, gums & resins",31602.8204261,Americas,56.1,-106.3
2024,X,Saudi Arabia,12,Oil seeds & misc grains,593989.7208336,Middle East,23.9,45.1
2024,X,Uruguay,19,"Cereal, flour & bakery",126258.38045449999,Americas,0.0,0.0
2024,X,Georgia,16,Meat & fish preparations,18610.116973700002,Other,0.0,0.0
2024,X,Australia,16,Meat & fish preparations,87752.9673818,Oceania,-25.3,133.8
2024,X,Spain,13,"Lac, gums & resins",1116259.2362411,Europe,40.0,-4.0
2024,X,Mexico,18,Cocoa & chocolate,83193.87817580001,Americas,23.6,-102.6
2024,X,Senegal,12,Oil seeds & misc grains,4.9968996,Africa,0.0,0.0
2024,X,Iceland,15,Fats & oils,24974.053630399998,Europe,0.0,0.0
2024,X,Germany,12,Oil seeds & misc grains,3511452.836073,Europe,51.2,10.5
2024,X,Mongolia,13,"Lac, gums & resins",20678.795552800002,Other,0.0,0.0
2024,X,Poland,16,Meat & fish preparations,3455985.2543384,Europe,52.0,20.0
2024,X,Sudan,19,"Cereal, flour & bakery",218906.22186299998,Africa,0.0,0.0
