refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon,_source
2018,X,Czechia,2710,Crude petroleum oils,81993.9981016,Europe,0.0,0.0,exports_2010_2021
2018,X,Denmark,2710,Crude petroleum oils,4479.3702044,Europe,56.0,10.0,exports_2010_2021
2018,X,Estonia,2710,Crude petroleum oils,15693.3114572,Europe,0.0,0.0,exports_2010_2021
2018,X,Finland,2710,Crude petroleum oils,39351.393822000005,Europe,0.0,0.0,exports_2010_2021
2018,X,France,2710,Crude petroleum oils,56041434.24899761,Europe,46.2,2.2,exports_2010_2021
2018,X,Germany,2710,Crude petroleum oils,573972.0000819999,Europe,51.2,10.5,exports_2010_2021
2018,X,Hungary,2710,Crude petroleum oils,20334.8402556,Europe,0.0,0.0,exports_2010_2021
2018,X,Australia,2710,Crude petroleum oils,834.8148016,Oceania,-25.3,133.8,exports_2010_2021
2018,X,Austria,2710,Crude petroleum oils,24201.612645600002,Europe,0.0,0.0,exports_2010_2021
2018,X,Belgium,2710,Crude petroleum oils,67934.2805336,Europe,50.5,4.5,exports_2010_2021
2018,X,Brazil,2710,Crude petroleum oils,19475.0009116,Americas,-14.2,-51.9,exports_2010_2021
2018,X,Poland,2709,Crude petroleum oils,1563.5253400000001,Europe,52.0,20.0,exports_2010_2021
2018,X,Switzerland,2709,Crude petroleum oils,1.0010156000000001,Europe,0.0,0.0,exports_2010_2021
2018,X,France,2716,Electrical energy,513029.54143479996,Europe,46.2,2.2,exports_2010_2021
2018,X,Luxembourg,2716,Electrical energy,64134258.07350121,Europe,49.6,6.1,exports_2010_2021
2018,X,United Kingdom,2716,Electrical energy,114745974.77808921,Europe,55.4,-3.4,exports_2010_2021
2018,X,South Africa,2711,Petroleum gas,7989.7954500000005,Africa,-30.6,22.9,exports_2010_2021
2018,X,Spain,2711,Petroleum gas,2320.2634676000002,Europe,40.0,-4.0,exports_2010_2021
2018,X,Sweden,2711,Petroleum gas,8649.4393024,Europe,63.0,16.0,exports_2010_2021
2018,X,United Arab Emirates,2711,Petroleum gas,128724.5907428,Middle East,23.4,53.8,exports_2010_2021
2018,X,Egypt,2711,Petroleum gas,25919.2884548,Africa,0.0,0.0,exports_2010_2021
2018,X,United Kingdom,2711,Petroleum gas,6428257.7786179995,Europe,55.4,-3.4,exports_2010_2021
2018,X,United States,2711,Petroleum gas,1718.6768248,Americas,39.5,-98.4,exports_2010_2021
2018,X,Finland,2711,Petroleum gas,4763.647616,Europe,0.0,0.0,exports_2010_2021
2018,X,France,2711,Petroleum gas,56308.9379736,Europe,46.2,2.2,exports_2010_2021
2018,X,Germany,2711,Petroleum gas,4222.1193664,Europe,51.2,10.5,exports_2010_2021
2018,X,Greece,2711,Petroleum gas,1424.3901048,Europe,0.0,0.0,exports_2010_2021
2018,X,Italy,2711,Petroleum gas,54356.032822,Europe,41.9,12.5,exports_2010_2021
2018,X,Kuwait,2711,Petroleum gas,26846.1924536,Middle East,29.3,47.5,exports_2010_2021
2018,X,Oman,2711,Petroleum gas,19095.6304084,Middle East,0.0,0.0,exports_2010_2021
2018,X,Netherlands,2711,Petroleum gas,10713843.0419384,Europe,52.1,5.3,exports_2010_2021
2018,X,Pakistan,2711,Petroleum gas,3763.6720212,Other,0.0,0.0,exports_2010_2021
2018,X,Poland,2711,Petroleum gas,285.2784272,Europe,52.0,20.0,exports_2010_2021
2018,X,Saudi Arabia,2711,Petroleum gas,10313.0619644,Middle East,23.9,45.1,exports_2010_2021
2018,X,Australia,2711,Petroleum gas,501.48932080000003,Oceania,-25.3,133.8,exports_2010_2021
2018,X,Bahrain,2711,Petroleum gas,848844.1810212,Middle East,0.0,0.0,exports_2010_2021
2018,X,Belgium,2711,Petroleum gas,499349.19352240005,Europe,50.5,4.5,exports_2010_2021
2018,X,Bulgaria,2711,Petroleum gas,299.29179800000003,Europe,0.0,0.0,exports_2010_2021
2019,X,Spain,2710,Crude petroleum oils,14606388.495172799,Europe,40.0,-4.0,exports_2010_2021
2019,X,Sweden,2710,Crude petroleum oils,143301.91122779998,Europe,63.0,16.0,exports_2010_2021
2019,X,Switzerland,2710,Crude petroleum oils,1216.1693387999999,Europe,0.0,0.0,exports_2010_2021
2019,X,United Arab Emirates,2710,Crude petroleum oils,21004.9185876,Middle East,23.4,53.8,exports_2010_2021
2019,X,Türkiye,2710,Crude petroleum oils,0.9997146,Europe/Asia,0.0,0.0,exports_2010_2021
2019,X,United Kingdom,2710,Crude petroleum oils,275085811.988121,Europe,55.4,-3.4,exports_2010_2021
2019,X,United States,2710,Crude petroleum oils,136530035.2602594,Americas,39.5,-98.4,exports_2010_2021
2019,X,France,2710,Crude petroleum oils,29670659.6102472,Europe,46.2,2.2,exports_2010_2021
2019,X,Germany,2710,Crude petroleum oils,293296.7526774,Europe,51.2,10.5,exports_2010_2021
2019,X,Ghana,2710,Crude petroleum oils,57696.0167916,Other,0.0,0.0,exports_2010_2021
2019,X,Hungary,2710,Crude petroleum oils,13222.8372786,Europe,0.0,0.0,exports_2010_2021
2019,X,Iceland,2710,Crude petroleum oils,1750.2429653999998,Europe,0.0,0.0,exports_2010_2021
2019,X,Israel,2710,Crude petroleum oils,108.0147402,Middle East,0.0,0.0,exports_2010_2021
2019,X,Italy,2710,Crude petroleum oils,39307.4612004,Europe,41.9,12.5,exports_2010_2021
2019,X,Kuwait,2710,Crude petroleum oils,961.1331210000001,Middle East,29.3,47.5,exports_2010_2021
2019,X,Latvia,2710,Crude petroleum oils,8386.1653332,Europe,0.0,0.0,exports_2010_2021
2019,X,Libya,2710,Crude petroleum oils,26471.6778576,Africa,26.3,17.2,exports_2010_2021
2019,X,Lithuania,2710,Crude petroleum oils,12367.718575199999,Europe,0.0,0.0,exports_2010_2021
2019,X,Malta,2710,Crude petroleum oils,3140.4359034,Europe,0.0,0.0,exports_2010_2021
2019,X,Mongolia,2710,Crude petroleum oils,41197.72406759999,Other,0.0,0.0,exports_2010_2021
2019,X,Morocco,2710,Crude petroleum oils,15625734.1280526,Africa,0.0,0.0,exports_2010_2021
2019,X,Oman,2710,Crude petroleum oils,1537.2135222,Middle East,0.0,0.0,exports_2010_2021
2019,X,Netherlands,2710,Crude petroleum oils,40273202.787716396,Europe,52.1,5.3,exports_2010_2021
2019,X,Norway,2710,Crude petroleum oils,304.041888,Europe,60.5,8.5,exports_2010_2021
2019,X,Poland,2710,Crude petroleum oils,19618.7262948,Europe,52.0,20.0,exports_2010_2021
2019,X,Portugal,2710,Crude petroleum oils,57292.960275,Europe,0.0,0.0,exports_2010_2021
2019,X,Russian Federation,2710,Crude petroleum oils,1175.1631722,Other,0.0,0.0,exports_2010_2021
2019,X,Saudi Arabia,2710,Crude petroleum oils,992.1376746,Middle East,23.9,45.1,exports_2010_2021
2019,X,Singapore,2710,Crude petroleum oils,44.006203799999994,Asia,1.3,103.8,exports_2010_2021
2019,X,Slovakia,2710,Crude petroleum oils,31852.425936,Europe,0.0,0.0,exports_2010_2021
2019,X,Slovenia,2710,Crude petroleum oils,514.071294,Europe,0.0,0.0,exports_2010_2021
2019,X,Belgium,2710,Crude petroleum oils,158576.0333226,Europe,50.5,4.5,exports_2010_2021
2019,X,Brazil,2710,Crude petroleum oils,71839.9816326,Americas,-14.2,-51.9,exports_2010_2021
2019,X,Bulgaria,2710,Crude petroleum oils,9626.3376498,Europe,0.0,0.0,exports_2010_2021
2019,X,Canada,2710,Crude petroleum oils,39459117.6747228,Americas,56.1,-106.3,exports_2010_2021
2019,X,Chile,2710,Crude petroleum oils,1819.252755,Americas,0.0,0.0,exports_2010_2021
2019,X,China,2710,Crude petroleum oils,1016519.2413708001,Asia,35.9,104.2,exports_2010_2021
2019,X,Czechia,2710,Crude petroleum oils,115432.0391418,Europe,0.0,0.0,exports_2010_2021
2019,X,Denmark,2710,Crude petroleum oils,1466.20341,Europe,56.0,10.0,exports_2010_2021
2019,X,Equatorial Guinea,2710,Crude petroleum oils,312.0431784,Other,0.0,0.0,exports_2010_2021
2019,X,Estonia,2710,Crude petroleum oils,8337.158769599999,Europe,0.0,0.0,exports_2010_2021
2019,X,Finland,2710,Crude petroleum oils,67575.3894432,Europe,0.0,0.0,exports_2010_2021
2019,X,Australia,2710,Crude petroleum oils,853.1183808,Oceania,-25.3,133.8,exports_2010_2021
2019,X,Austria,2710,Crude petroleum oils,80546.1914346,Europe,0.0,0.0,exports_2010_2021
2019,X,Bahamas,2710,Crude petroleum oils,37267070.099089794,Americas,0.0,0.0,exports_2010_2021
2019,X,Bahrain,2710,Crude petroleum oils,973.1350566,Middle East,0.0,0.0,exports_2010_2021
2019,X,Poland,2709,Crude petroleum oils,1565.2171452,Europe,52.0,20.0,exports_2010_2021
2019,X,United Kingdom,2709,Crude petroleum oils,1650.2295156,Europe,55.4,-3.4,exports_2010_2021
2019,X,United States,2709,Crude petroleum oils,4561.633395,Americas,39.5,-98.4,exports_2010_2021
2019,X,United Kingdom,2716,Electrical energy,60101818.8885126,Europe,55.4,-3.4,exports_2010_2021
2019,X,Malaysia,2711,Petroleum gas,4846.6735584,Asia,4.2,108.0,exports_2010_2021
2019,X,Oman,2711,Petroleum gas,2738.3808882,Middle East,0.0,0.0,exports_2010_2021
2019,X,Netherlands,2711,Petroleum gas,4690451.718057,Europe,52.1,5.3,exports_2010_2021
2019,X,Norway,2711,Petroleum gas,611.0847066,Europe,60.5,8.5,exports_2010_2021
2019,X,Pakistan,2711,Petroleum gas,1722.2393424,Other,0.0,0.0,exports_2010_2021
2019,X,Qatar,2711,Petroleum gas,1225.1703438,Middle East,25.4,51.2,exports_2010_2021
2019,X,Saudi Arabia,2711,Petroleum gas,543192.4746336,Middle East,23.9,45.1,exports_2010_2021
2019,X,India,2711,Petroleum gas,18626.587726799997,Asia,20.6,78.9,exports_2010_2021
2019,X,South Africa,2711,Petroleum gas,36595.084506,Africa,-30.6,22.9,exports_2010_2021
2019,X,Spain,2711,Petroleum gas,1465.2036954,Europe,40.0,-4.0,exports_2010_2021
2019,X,Sweden,2711,Petroleum gas,8891.2356222,Europe,63.0,16.0,exports_2010_2021
2019,X,Thailand,2711,Petroleum gas,18504.570728400002,Asia,0.0,0.0,exports_2010_2021
2019,X,Trinidad and Tobago,2711,Petroleum gas,1867.2596039999999,Americas,0.0,0.0,exports_2010_2021
2019,X,United Arab Emirates,2711,Petroleum gas,203050.2125502,Middle East,23.4,53.8,exports_2010_2021
2019,X,Egypt,2711,Petroleum gas,5783.8037016,Africa,0.0,0.0,exports_2010_2021
2019,X,United Kingdom,2711,Petroleum gas,3974819.28417,Europe,55.4,-3.4,exports_2010_2021
2019,X,United States,2711,Petroleum gas,798.1108494,Americas,39.5,-98.4,exports_2010_2021
2019,X,Czechia,2711,Petroleum gas,1022.1416202,Europe,0.0,0.0,exports_2010_2021
2019,X,Denmark,2711,Petroleum gas,1978.2752748,Europe,56.0,10.0,exports_2010_2021
2019,X,Finland,2711,Petroleum gas,2133.296256,Europe,0.0,0.0,exports_2010_2021
2019,X,France,2711,Petroleum gas,53168.387094,Europe,46.2,2.2,exports_2010_2021
2019,X,Germany,2711,Petroleum gas,8197.1388678,Europe,51.2,10.5,exports_2010_2021
2019,X,Greece,2711,Petroleum gas,11547.6041772,Europe,0.0,0.0,exports_2010_2021
2019,X,Hungary,2711,Petroleum gas,696.0970769999999,Europe,0.0,0.0,exports_2010_2021
2019,X,Iceland,2711,Petroleum gas,2750.3819304,Europe,0.0,0.0,exports_2010_2021
2019,X,Italy,2711,Petroleum gas,68854.56671039999,Europe,41.9,12.5,exports_2010_2021
2019,X,Jordan,2711,Petroleum gas,3293.4574554,Middle East,0.0,0.0,exports_2010_2021
2019,X,Kuwait,2711,Petroleum gas,868.1203535999999,Middle East,29.3,47.5,exports_2010_2021
2019,X,Australia,2711,Petroleum gas,7209.0018384,Oceania,-25.3,133.8,exports_2010_2021
2019,X,Bahrain,2711,Petroleum gas,76934.689833,Middle East,0.0,0.0,exports_2010_2021
2019,X,Belgium,2711,Petroleum gas,1064984.9754534,Europe,50.5,4.5,exports_2010_2021
2019,X,Cyprus,2711,Petroleum gas,980.1357390000001,Europe,0.0,0.0,exports_2010_2021
2020,X,South Africa,2710,Crude petroleum oils,442.8048121,Africa,-30.6,22.9,exports_2010_2021
2020,X,Spain,2710,Crude petroleum oils,21385234.797608502,Europe,40.0,-4.0,exports_2010_2021
2020,X,Sweden,2710,Crude petroleum oils,64612.3880801,Europe,63.0,16.0,exports_2010_2021
2020,X,Switzerland,2710,Crude petroleum oils,4042.3442731000005,Europe,0.0,0.0,exports_2010_2021
2020,X,United Arab Emirates,2710,Crude petroleum oils,6508.8249037,Middle East,23.4,53.8,exports_2010_2021
2020,X,Türkiye,2710,Crude petroleum oils,672.2217194,Europe/Asia,0.0,0.0,exports_2010_2021
2020,X,Egypt,2710,Crude petroleum oils,10771517.7454458,Africa,0.0,0.0,exports_2010_2021
2020,X,United Kingdom,2710,Crude petroleum oils,178895243.7394976,Europe,55.4,-3.4,exports_2010_2021
2020,X,United States,2710,Crude petroleum oils,9083.502836099999,Americas,39.5,-98.4,exports_2010_2021
2020,X,Uruguay,2710,Crude petroleum oils,222.4044928,Other,0.0,0.0,exports_2010_2021
2020,X,Germany,2710,Crude petroleum oils,3852292.8645446,Europe,51.2,10.5,exports_2010_2021
2020,X,Ghana,2710,Crude petroleum oils,8776.945860900001,Other,0.0,0.0,exports_2010_2021
2020,X,Gibraltar,2710,Crude petroleum oils,70224575.3462372,Europe,36.1,-5.4,exports_2010_2021
2020,X,Hungary,2710,Crude petroleum oils,24715.904397799997,Europe,0.0,0.0,exports_2010_2021
2020,X,Israel,2710,Crude petroleum oils,86.1566559,Middle East,0.0,0.0,exports_2010_2021
2020,X,Italy,2710,Crude petroleum oils,21792.593248999998,Europe,41.9,12.5,exports_2010_2021
2020,X,Kuwait,2710,Crude petroleum oils,3819.9397803,Middle East,29.3,47.5,exports_2010_2021
2020,X,Latvia,2710,Crude petroleum oils,8048.6230713,Europe,0.0,0.0,exports_2010_2021
2020,X,Libya,2710,Crude petroleum oils,14002.4392683,Africa,26.3,17.2,exports_2010_2021
2020,X,Lithuania,2710,Crude petroleum oils,4865.8403066,Europe,0.0,0.0,exports_2010_2021
2020,X,Mongolia,2710,Crude petroleum oils,7698.9873296,Other,0.0,0.0,exports_2010_2021
2020,X,Morocco,2710,Crude petroleum oils,6296522.552240199,Africa,0.0,0.0,exports_2010_2021
2020,X,Oman,2710,Crude petroleum oils,6450.719660000001,Middle East,0.0,0.0,exports_2010_2021
2020,X,Netherlands,2710,Crude petroleum oils,46540597.1807308,Europe,52.1,5.3,exports_2010_2021
2020,X,Norway,2710,Crude petroleum oils,21793845.162774302,Europe,60.5,8.5,exports_2010_2021
2020,X,Panama,2710,Crude petroleum oils,14359161.7946861,Other,0.0,0.0,exports_2010_2021
2020,X,Poland,2710,Crude petroleum oils,1184357.7465243998,Europe,52.0,20.0,exports_2010_2021
2020,X,Portugal,2710,Crude petroleum oils,14261.910884199999,Europe,0.0,0.0,exports_2010_2021
2020,X,Qatar,2710,Crude petroleum oils,13641201.4004154,Middle East,25.4,51.2,exports_2010_2021
2020,X,Romania,2710,Crude petroleum oils,433.78822410000004,Europe,0.0,0.0,exports_2010_2021
2020,X,Russian Federation,2710,Crude petroleum oils,953.7331041000001,Other,0.0,0.0,exports_2010_2021
2020,X,Saudi Arabia,2710,Crude petroleum oils,11780.402899300001,Middle East,23.9,45.1,exports_2010_2021
2020,X,Slovakia,2710,Crude petroleum oils,27605.1533681,Europe,0.0,0.0,exports_2010_2021
2020,X,Slovenia,2710,Crude petroleum oils,465.84622909999996,Europe,0.0,0.0,exports_2010_2021
2020,X,Belgium,2710,Crude petroleum oils,13966844.0295146,Europe,50.5,4.5,exports_2010_2021
2020,X,Brazil,2710,Crude petroleum oils,23109.9860467,Americas,-14.2,-51.9,exports_2010_2021
2020,X,Br. Virgin Isds,2710,Crude petroleum oils,11624828.0437373,Other,0.0,0.0,exports_2010_2021
2020,X,Bulgaria,2710,Crude petroleum oils,2699.9050078,Europe,0.0,0.0,exports_2010_2021
2020,X,Canada,2710,Crude petroleum oils,223109.34614779998,Americas,56.1,-106.3,exports_2010_2021
2020,X,China,2710,Crude petroleum oils,118034.4457943,Asia,35.9,104.2,exports_2010_2021
2020,X,Czechia,2710,Crude petroleum oils,298107.6033845,Europe,0.0,0.0,exports_2010_2021
2020,X,Denmark,2710,Crude petroleum oils,6835.418351300001,Europe,56.0,10.0,exports_2010_2021
2020,X,Estonia,2710,Crude petroleum oils,15257.7202295,Europe,0.0,0.0,exports_2010_2021
2020,X,Finland,2710,Crude petroleum oils,159649.0508452,Europe,0.0,0.0,exports_2010_2021
2020,X,France,2710,Crude petroleum oils,61208166.2913021,Europe,46.2,2.2,exports_2010_2021
2020,X,Australia,2710,Crude petroleum oils,216.3928494,Oceania,-25.3,133.8,exports_2010_2021
2020,X,Austria,2710,Crude petroleum oils,16443.8751855,Europe,0.0,0.0,exports_2010_2021
2020,X,Bahamas,2710,Crude petroleum oils,12662001.3846907,Americas,0.0,0.0,exports_2010_2021
2020,X,Bahrain,2710,Crude petroleum oils,7397.4394725,Middle East,0.0,0.0,exports_2010_2021
2020,X,United Kingdom,2709,Crude petroleum oils,5501.995674,Europe,55.4,-3.4,exports_2010_2021
2020,X,United Kingdom,2716,Electrical energy,58998873.4371358,Europe,55.4,-3.4,exports_2010_2021
2020,X,Saudi Arabia,2711,Petroleum gas,12045.8852815,Middle East,23.9,45.1,exports_2010_2021
2020,X,Singapore,2711,Petroleum gas,692.2573146999999,Asia,1.3,103.8,exports_2010_2021
2020,X,South Africa,2711,Petroleum gas,2215.0239545,Africa,-30.6,22.9,exports_2010_2021
2020,X,Spain,2711,Petroleum gas,25465.265308,Europe,40.0,-4.0,exports_2010_2021
2020,X,Sweden,2711,Petroleum gas,13739.962707800001,Europe,63.0,16.0,exports_2010_2021
2020,X,Switzerland,2711,Petroleum gas,4436.0595524,Europe,0.0,0.0,exports_2010_2021
2020,X,United Arab Emirates,2711,Petroleum gas,142242.4268447,Middle East,23.4,53.8,exports_2010_2021
2020,X,Egypt,2711,Petroleum gas,10830.677265100001,Africa,0.0,0.0,exports_2010_2021
2020,X,United Kingdom,2711,Petroleum gas,9157995.28994,Europe,55.4,-3.4,exports_2010_2021
2020,X,United States,2711,Petroleum gas,2653.8212967,Americas,39.5,-98.4,exports_2010_2021
2020,X,Uzbekistan,2711,Petroleum gas,5024.1279123,Other,0.0,0.0,exports_2010_2021
2020,X,France,2711,Petroleum gas,213087.13756190002,Europe,46.2,2.2,exports_2010_2021
2020,X,Germany,2711,Petroleum gas,96197.7730077,Europe,51.2,10.5,exports_2010_2021
2020,X,Greece,2711,Petroleum gas,28953.6033997,Europe,0.0,0.0,exports_2010_2021
2020,X,Indonesia,2711,Petroleum gas,3480.3231519,Asia,0.0,0.0,exports_2010_2021
2020,X,Italy,2711,Petroleum gas,149547.698895,Europe,41.9,12.5,exports_2010_2021
2020,X,Jordan,2711,Petroleum gas,5875.6753579999995,Middle East,0.0,0.0,exports_2010_2021
2020,X,Kuwait,2711,Petroleum gas,39227.2686617,Middle East,29.3,47.5,exports_2010_2021
2020,X,Oman,2711,Petroleum gas,12388.5077316,Middle East,0.0,0.0,exports_2010_2021
2020,X,Netherlands,2711,Petroleum gas,4159292.6226292,Europe,52.1,5.3,exports_2010_2021
2020,X,Pakistan,2711,Petroleum gas,1893.439625,Other,0.0,0.0,exports_2010_2021
2020,X,Qatar,2711,Petroleum gas,13661.8209917,Middle East,25.4,51.2,exports_2010_2021
2020,X,Bahrain,2711,Petroleum gas,23585.850512,Middle East,0.0,0.0,exports_2010_2021
2020,X,Belgium,2711,Petroleum gas,664462.1981368,Europe,50.5,4.5,exports_2010_2021
2020,X,Sri Lanka,2711,Petroleum gas,12396.521794299999,Asia,0.0,0.0,exports_2010_2021
2020,X,Denmark,2711,Petroleum gas,182941.3684399,Europe,56.0,10.0,exports_2010_2021
2021,X,Singapore,2710,Crude petroleum oils,15667219.86888,Asia,1.3,103.8,exports_2010_2021
2021,X,Slovakia,2710,Crude petroleum oils,30346.478575999998,Europe,0.0,0.0,exports_2010_2021
2021,X,Slovenia,2710,Crude petroleum oils,2216.3720368,Europe,0.0,0.0,exports_2010_2021
2021,X,South Africa,2710,Crude petroleum oils,776.8309984000001,Africa,-30.6,22.9,exports_2010_2021
2021,X,Spain,2710,Crude petroleum oils,12644489.7871072,Europe,40.0,-4.0,exports_2010_2021
2021,X,Sweden,2710,Crude petroleum oils,17021236.0070832,Europe,63.0,16.0,exports_2010_2021
2021,X,Switzerland,2710,Crude petroleum oils,13870.84552,Europe,0.0,0.0,exports_2010_2021
2021,X,United Arab Emirates,2710,Crude petroleum oils,4.0043184,Middle East,23.4,53.8,exports_2010_2021
2021,X,Türkiye,2710,Crude petroleum oils,16228.3682992,Europe/Asia,0.0,0.0,exports_2010_2021
2021,X,United Kingdom,2710,Crude petroleum oils,219972369.806696,Europe,55.4,-3.4,exports_2010_2021
2021,X,United States,2710,Crude petroleum oils,18913947.6852176,Americas,39.5,-98.4,exports_2010_2021
2021,X,Germany,2710,Crude petroleum oils,4301514.7033472005,Europe,51.2,10.5,exports_2010_2021
2021,X,Ghana,2710,Crude petroleum oils,2502.6786864,Other,0.0,0.0,exports_2010_2021
2021,X,Gibraltar,2710,Crude petroleum oils,142497125.79356802,Europe,36.1,-5.4,exports_2010_2021
2021,X,Greece,2710,Crude petroleum oils,161.1723344,Europe,0.0,0.0,exports_2010_2021
2021,X,Guatemala,2710,Crude petroleum oils,2808.0056368,Other,0.0,0.0,exports_2010_2021
2021,X,Hong Kong,2710,Crude petroleum oils,259.277712,Asia,0.0,0.0,exports_2010_2021
2021,X,Hungary,2710,Crude petroleum oils,26965.8604864,Europe,0.0,0.0,exports_2010_2021
2021,X,Iceland,2710,Crude petroleum oils,1185.2689360000002,Europe,0.0,0.0,exports_2010_2021
2021,X,Italy,2710,Crude petroleum oils,82520.31731360001,Europe,41.9,12.5,exports_2010_2021
2021,X,Jamaica,2710,Crude petroleum oils,341.36496960000005,Other,0.0,0.0,exports_2010_2021
2021,X,Kuwait,2710,Crude petroleum oils,16784.964324800003,Middle East,29.3,47.5,exports_2010_2021
2021,X,Latvia,2710,Crude petroleum oils,16252.394209600001,Europe,0.0,0.0,exports_2010_2021
2021,X,Lithuania,2710,Crude petroleum oils,5556.9469424,Europe,0.0,0.0,exports_2010_2021
2021,X,Malta,2710,Crude petroleum oils,3899.1735136000007,Europe,0.0,0.0,exports_2010_2021
2021,X,Mongolia,2710,Crude petroleum oils,56979.9831744,Other,0.0,0.0,exports_2010_2021
2021,X,Morocco,2710,Crude petroleum oils,49417250.897816,Africa,0.0,0.0,exports_2010_2021
2021,X,Netherlands,2710,Crude petroleum oils,59302819.9449824,Europe,52.1,5.3,exports_2010_2021
2021,X,Norway,2710,Crude petroleum oils,20487190.4511232,Europe,60.5,8.5,exports_2010_2021
2021,X,Panama,2710,Crude petroleum oils,37311203.3798288,Other,0.0,0.0,exports_2010_2021
2021,X,Poland,2710,Crude petroleum oils,1892900.8806975998,Europe,52.0,20.0,exports_2010_2021
2021,X,Portugal,2710,Crude petroleum oils,7415.936736000001,Europe,0.0,0.0,exports_2010_2021
2021,X,Romania,2710,Crude petroleum oils,1618.7323824,Europe,0.0,0.0,exports_2010_2021
2021,X,Saudi Arabia,2710,Crude petroleum oils,330.3533056,Middle East,23.9,45.1,exports_2010_2021
2021,X,Barbados,2710,Crude petroleum oils,562.6020800000001,Americas,0.0,0.0,exports_2010_2021
2021,X,Belgium,2710,Crude petroleum oils,718603.0864512001,Europe,50.5,4.5,exports_2010_2021
2021,X,Brazil,2710,Crude petroleum oils,72621.72348320001,Americas,-14.2,-51.9,exports_2010_2021
2021,X,Bulgaria,2710,Crude petroleum oils,1288.3790768,Europe,0.0,0.0,exports_2010_2021
2021,X,Canada,2710,Crude petroleum oils,237122.78064960003,Americas,56.1,-106.3,exports_2010_2021
2021,X,China,2710,Crude petroleum oils,17.0185648,Asia,35.9,104.2,exports_2010_2021
2021,X,Czechia,2710,Crude petroleum oils,254510.39023840002,Europe,0.0,0.0,exports_2010_2021
2021,X,Denmark,2710,Crude petroleum oils,12744.640068800001,Europe,56.0,10.0,exports_2010_2021
2021,X,Estonia,2710,Crude petroleum oils,11129.9120048,Europe,0.0,0.0,exports_2010_2021
2021,X,Finland,2710,Crude petroleum oils,78955.5022704,Europe,0.0,0.0,exports_2010_2021
2021,X,France,2710,Crude petroleum oils,11441406.1844736,Europe,46.2,2.2,exports_2010_2021
2021,X,Australia,2710,Crude petroleum oils,2774.9697984,Oceania,-25.3,133.8,exports_2010_2021
2021,X,Austria,2710,Crude petroleum oils,12992.9052704,Europe,0.0,0.0,exports_2010_2021
2021,X,Bahamas,2710,Crude petroleum oils,13925837.151297601,Americas,0.0,0.0,exports_2010_2021
2021,X,Bahrain,2710,Crude petroleum oils,465.4979936000001,Middle East,0.0,0.0,exports_2010_2021
2021,X,Gibraltar,2709,Crude petroleum oils,28840487.5817872,Europe,36.1,-5.4,exports_2010_2021
2021,X,Nigeria,2709,Crude petroleum oils,4.0043184,Africa,9.1,8.7,exports_2010_2021
2021,X,United Kingdom,2709,Crude petroleum oils,18731889.8374912,Europe,55.4,-3.4,exports_2010_2021
2021,X,United States,2709,Crude petroleum oils,10728.4822592,Americas,39.5,-98.4,exports_2010_2021
2021,X,United Kingdom,2716,Electrical energy,122977339.7089392,Europe,55.4,-3.4,exports_2010_2021
2021,X,Italy,2711,Petroleum gas,19703.087448000002,Europe,41.9,12.5,exports_2010_2021
2021,X,Jamaica,2711,Petroleum gas,46841.1319328,Other,0.0,0.0,exports_2010_2021
2021,X,Jordan,2711,Petroleum gas,1860.9915296000001,Middle East,0.0,0.0,exports_2010_2021
2021,X,Kuwait,2711,Petroleum gas,3439.6815744000005,Middle East,29.3,47.5,exports_2010_2021
2021,X,Lithuania,2711,Petroleum gas,7464.9890016,Europe,0.0,0.0,exports_2010_2021
2021,X,Mauritius,2711,Petroleum gas,25095.8590288,Other,0.0,0.0,exports_2010_2021
2021,X,Netherlands,2711,Petroleum gas,3076777.9271328,Europe,52.1,5.3,exports_2010_2021
2021,X,Norway,2711,Petroleum gas,100.1071136,Europe,60.5,8.5,exports_2010_2021
2021,X,Pakistan,2711,Petroleum gas,3008.219864,Other,0.0,0.0,exports_2010_2021
2021,X,Poland,2711,Petroleum gas,80.0855216,Europe,52.0,20.0,exports_2010_2021
2021,X,Qatar,2711,Petroleum gas,81939.69622400001,Middle East,25.4,51.2,exports_2010_2021
2021,X,Saudi Arabia,2711,Petroleum gas,92469.965992,Middle East,23.9,45.1,exports_2010_2021
2021,X,India,2711,Petroleum gas,800.8569088,Asia,20.6,78.9,exports_2010_2021
2021,X,Singapore,2711,Petroleum gas,2397.5659632,Asia,1.3,103.8,exports_2010_2021
2021,X,South Africa,2711,Petroleum gas,2004.1448544000002,Africa,-30.6,22.9,exports_2010_2021
2021,X,Spain,2711,Petroleum gas,4463.7773296000005,Europe,40.0,-4.0,exports_2010_2021
2021,X,Sweden,2711,Petroleum gas,9331.987432,Europe,63.0,16.0,exports_2010_2021
2021,X,Thailand,2711,Petroleum gas,74.0794672,Asia,0.0,0.0,exports_2010_2021
2021,X,United Arab Emirates,2711,Petroleum gas,137761.4394,Middle East,23.4,53.8,exports_2010_2021
2021,X,Egypt,2711,Petroleum gas,9628.3044544,Africa,0.0,0.0,exports_2010_2021
2021,X,United Kingdom,2711,Petroleum gas,2850863.1414272003,Europe,55.4,-3.4,exports_2010_2021
2021,X,United States,2711,Petroleum gas,67469.2093136,Americas,39.5,-98.4,exports_2010_2021
